1403636580838555648,4.710565231775931,-1.7512890552261717,0.810690854432311
1403636580843555328,4.710359263013574,-1.751135913333984,0.8147740735921297
1403636580848555520,4.710144003731057,-1.7509792150684553,0.8188793685337221
1403636580853555456,4.709924576988502,-1.7508175763697544,0.8230019107314847
1403636580858555648,4.709702572386483,-1.7506527636656712,0.8271343809319536
1403636580863555328,4.709483600212547,-1.7504891155619298,0.8312689117691608
1403636580868555520,4.709269019240057,-1.750329415500964,0.8354019337733646
1403636580873555456,4.709058777562998,-1.7501755942383603,0.8395281219691462
1403636580878555648,4.708851346470968,-1.7500282350206497,0.8436453670027986
1403636580883555328,4.708647926446491,-1.7498912313337551,0.8477513868046567
1403636580888555520,4.708445859396055,-1.749764316969838,0.8518475944721774
1403636580893555456,4.708247012822622,-1.7496489812925453,0.8559349630730184
1403636580898555392,4.708048229896315,-1.7495484585443561,0.8600151711719448
1403636580903555328,4.707847549809261,-1.749461226902306,0.8640885673314048
1403636580908555520,4.707645994358178,-1.749387213126944,0.8681583293336504
1403636580913555456,4.707440287994708,-1.7493252258703256,0.8722244705361706
1403636580918555392,4.70723087904409,-1.749273105283347,0.8762872441339865
1403636580923555584,4.707016727921319,-1.749228773629945,0.8803453577822524
1403636580928555520,4.706800154773564,-1.7491907780243305,0.884397512080652
1403636580933555712,4.706582282712993,-1.749160538793794,0.8884391453235365
1403636580938555392,4.706365646819374,-1.7491374413663014,0.8924653490581534
1403636580943555584,4.7061535958774945,-1.7491189100100384,0.896470897978012
1403636580948555520,4.7059474516835955,-1.749105751294609,0.9004560519616975
1403636580953555456,4.705748240705665,-1.7490956121952277,0.9044203601798066
1403636580958555392,4.705557090656998,-1.7490858511724854,0.9083621720809351
1403636580963555584,4.705374489535882,-1.7490757424070327,0.9122811892652013
1403636580968555520,4.705198432280467,-1.749062931835332,0.9161764867146269
1403636580973555456,4.705028176872351,-1.7490495435423317,0.9200473251318028
1403636580978555392,4.704864436151605,-1.7490358786538227,0.9238918742789134
1403636580983555584,4.704707227343631,-1.74902593682575,0.9277064430686761
1403636580988555520,4.704552071634379,-1.7490216525338969,0.9314908024948718
1403636580993555456,4.704397502400908,-1.7490233421290478,0.9352426827032091
1403636580998555392,4.704244063322801,-1.7490334558708935,0.9389625717646857
1403636581003555584,4.7040950567751505,-1.7490517666562635,0.9426515266124789
1403636581008555520,4.703951123280468,-1.7490773875929297,0.946308479342321
1403636581013555456,4.703811841308822,-1.749111042736317,0.9499329320969706
1403636581018555392,4.7036768250728045,-1.7491501981254098,0.9535297364485066
1403636581023555584,4.703543247294838,-1.7491931511402905,0.9571050015962604
1403636581028555520,4.703409059950767,-1.7492373711599543,0.9606619739015111
